59526
(10967,32821)
(32700,6445)
(44587,50668)
(8995,30267)
(34362,34145)
(15977,19920)
(40930,24164)
(51857,19337)
(15732,45145)
(36378,38409)
(21477,33134)
(50637,8052)
(21178,52362)
(37768,34326)
(35202,51239)
(14883,3502)
(52883,28401)
(21191,19212)
(21063,1395)
(27061,48550)
(38034,27018)
(26947,32445)
(45478,14992)
(33894,766)
(21345,19116)
(39120,19704)
(27849,5055)
(10159,50217)
(29168,33025)
(53512,48436)
(39580,36100)
(8331,30405)
(37671,41705)
(4989,34244)
(18557,8546)
(11172,41875)
(45094,45356)
(6206,47582)
(3944,4208)
(18293,17367)
(6612,19416)
(41583,15773)
(49430,30673)
(2964,400)
(48968,29709)
(22761,40933)
(38817,51747)
(21980,37892)
(53191,36612)
(17852,35944)
(38903,27840)
(29915,31715)
(53009,6623)
(10468,31396)
(18302,1922)
(51980,18868)
(33554,17152)
(21681,23353)
(45793,13301)
(1596,33416)
(47084,39731)
(30667,48434)
(19496,13518)
(14419,32659)
(24555,9012)
(42151,14048)
(35935,25876)
(34601,4591)
(5953,50466)
(4431,36561)
(53165,17667)
(5032,30560)
(52758,37148)
(34024,3714)
(10678,25714)
(10357,18567)
(33615,26151)
(13883,17901)
(24748,43778)
(4398,18784)
(10959,41710)
(43830,11709)
(43332,38154)
(21978,24598)
(37968,11801)
(43869,27982)
(37084,42986)
(16505,44066)
(21398,32042)
(46496,29556)
(31874,7836)
(18074,21810)
(38358,2707)
(18777,34513)
(45933,262)
(6492,567)
(2522,4464)
(50595,16212)
(50877,31869)
(23034,34844)
(38658,1069)
(5797,7721)
(26334,42159)
(24890,21230)
(17301,20768)
(9852,20954)
(29610,26910)
(12625,20254)
(21670,5756)
(20100,23305)
(30091,52216)
(43515,25430)
(29611,52572)
(40775,20359)
(38179,29743)
(2601,34840)
(50170,48081)
(13803,45121)
(17205,25609)
(3155,46253)
(31493,48155)
(50659,50254)
(23056,29925)
(33876,14458)
(37779,33958)
(5984,47056)
(23695,5057)
(49061,18332)
(3440,49975)
(25936,45904)
(43588,27136)
(13113,30771)
(40746,9571)
(27936,47321)
(34473,49546)
(46552,40882)
(43028,6631)
(37935,3902)
(39710,52411)
(22786,29902)
(39900,25978)
(16727,21052)
(29841,27678)
(43284,44918)
(879,37544)
(5659,33103)
(50024,33048)
(24482,43425)
(4783,51031)
(27283,39326)
(51889,26611)
(43941,12077)
(38382,18841)
(17459,47261)
(27436,13679)
(35860,53569)
(39737,48840)
(12479,25751)
(21591,2935)
(11619,43190)
(5720,53602)
(33721,24160)
(11133,38538)
(16115,29112)
(13253,39618)
(6713,26540)
(32920,26215)
(28955,4400)
(4389,18662)
(44697,46898)
(49346,12481)
(27367,28907)
(11025,51617)
(11469,15251)
(15874,28832)
(25675,49614)
(49540,18521)
(189,33017)
(29332,32942)
(22678,21995)
(27378,2735)
(46652,15384)
(10510,7915)
(19112,3656)
(19809,1744)
(32765,15998)
(1045,21025)
(10409,2486)
(8860,31014)
(17933,51420)
(37756,37455)
(7939,47)
(29435,47219)
(26011,46431)
(8454,27813)
(23693,9575)
(23733,22692)
(48516,17859)
(16037,10095)
(17755,28521)
(29859,50819)
(32458,35834)
(17703,42599)
(16671,18659)
(26969,7665)
(38330,7775)
(1187,41954)
(22937,13864)
(41236,1466)
(42664,9101)
(37378,46406)
(12276,33948)
(40476,20218)
(26441,30404)
(124,4514)
(8757,49207)
(3946,16809)
(21406,39860)
(12497,13452)
(33825,7716)
(15735,8766)
(52089,15679)
(33290,24196)
(34518,29710)
(46842,14847)
(3672,52611)
(51652,9547)
(30090,12061)
(43293,14478)
(21636,10693)
(43864,17794)
(8143,46536)
(31901,18451)
(40577,51743)
(29058,18919)
(6874,32155)
(9092,48670)
(38845,21409)
(37079,34325)
(38997,22165)
(42730,44731)
(51218,10430)
(52539,26331)
(21614,7468)
(13468,13855)
(50197,28629)
(23500,32721)
(36846,25988)
(17935,36689)
(43186,32720)
(6402,13457)
(31571,41697)
(21331,44782)
(52505,11736)
(42402,36444)
(14232,48505)
(12882,49453)
(6854,7799)
(21489,2892)
(25698,10677)
(13733,19432)
(51519,23833)
(3462,24592)
(16964,36240)
(43513,34275)
(10353,43527)
(3063,7625)
(17792,49654)
(17568,6959)
(23017,25525)
(42104,13584)
(50870,11578)
(10211,3973)
(4813,48906)
(21524,49838)
(9479,198)
(4741,5305)
(43912,44151)
(23766,3870)
(12326,31427)
(28674,2658)
(17762,14230)
(47722,20790)
(32014,45985)
(52908,47981)
(13578,41599)
(13879,15853)
(21105,3048)
(4697,1245)
(37132,6158)
(28959,44430)
(48026,48557)
(5664,29616)
(18338,32236)
(42162,51880)
(1013,42458)
(27154,44682)
(27303,44022)
(16176,44781)
(12266,51988)
(22609,50156)
(41322,19497)
(12577,2411)
(32998,11683)
(43798,27973)
(30022,26089)
(2884,18626)
(24839,42017)
(16548,52834)
(14076,40996)
(28485,53468)
(13576,41775)
(3086,9973)
(8762,8603)
(27385,27027)
(34615,51059)
(37734,37249)
(52055,12984)
(27548,52364)
(3865,2596)
(15641,8816)
(25725,1093)
(1933,36101)
(28773,34699)
(23687,32166)
(48993,10532)
(31136,44750)
(12485,39072)
(33025,12835)
(24350,2585)
(31394,25904)
(43870,3724)
(20204,28779)
(15917,16474)
(12968,37908)
(14323,10203)
(44492,12529)
(24235,43582)
(27130,50582)
(23704,26324)
(30426,51470)
(28765,26394)
(15137,48716)
(18901,22641)
(43624,8212)
(28305,16012)
(5809,45023)
(39004,42430)
(1278,18341)
(14317,29600)
(23157,14861)
(13726,4523)
(15724,38322)
(8140,26267)
(50738,41840)
(41977,46548)
(1958,41695)
(50198,21060)
(21502,13960)
(50061,18403)
(13011,2249)
(9364,21729)
(38574,2091)
(53172,15298)
(6150,16575)
(16384,24158)
(46462,33775)
(45028,25266)
(28233,6668)
(33421,11018)
(44255,38167)
(17878,39926)
(28046,41940)
(38194,49127)
(48073,32533)
(43172,4329)
(2060,13877)
(10140,36743)
(17621,1497)
(27940,51913)
(27117,40645)
(34402,10457)
(53275,51852)
(9540,51063)
(12721,26504)
(44279,8460)
(45972,1007)
(23936,9026)
(42458,46566)
(21409,34183)
(19107,45491)
(40268,17432)
(41758,46435)
(22934,35486)
(28952,44110)
(52085,16562)
(16385,7354)
(45955,16063)
(35925,26756)
(47819,48606)
(46722,20450)
(37709,35525)
(43414,28064)
(41844,21365)
(24547,15727)
(5568,1684)
(4469,10253)
(28985,22575)
(35701,37565)
(48308,30015)
(38843,33599)
(20370,52935)
(14485,29574)
(35333,15235)
(31687,37003)
(10317,16702)
(35857,3524)
(45663,37035)
(48851,2317)
(9197,11539)
(19532,49806)
(28795,34793)
(36036,46544)
(4600,24580)
(40865,949)
(6555,7905)
(50940,29073)
(8271,23348)
(37180,7524)
(42954,47038)
(8224,30857)
(42744,6707)
(50695,51967)
(35052,6060)
(2877,6089)
(51773,13625)
(43559,4894)
(17785,8266)
(42087,52601)
(50764,35569)
(17266,3735)
(41303,7925)
(35855,955)
(4659,37413)
(32977,25463)
(45745,39458)
(2786,44602)
(22687,26313)
(17967,37129)
(8241,35909)
(28379,41313)
(10729,33803)
(18802,6933)
(6115,4292)
(15743,24781)
(46662,28125)
(47079,7398)
(51591,10393)
(13219,47403)
(15876,27886)
(48078,32340)
(38178,46673)
(9020,43523)
(39968,397)
(46848,52238)
(21519,26490)
(31700,40697)
(24799,10556)
(50378,6515)
(47138,39196)
(15768,9245)
(18484,48568)
(46000,18215)
(29950,53185)
(29407,20652)
(362,50254)
(51811,24796)
(39059,41305)
(44226,43322)
(5093,31788)
(22358,46134)
(47116,32741)
(36606,40895)
(1430,6293)
(29799,22734)
(3895,2996)
(36368,9891)
(44545,27334)
(32604,27882)
(8108,10954)
(6342,21196)
(8561,36888)
(52895,46561)
(17089,36128)
(21136,27413)
(42520,16510)
(25486,45184)
(14152,44013)
(36632,12768)
(4134,5175)
(16015,26210)
(23889,7060)
(32894,1861)
(25918,7294)
(40962,10078)
(44921,727)
(44780,30007)
(2294,44773)
(28270,36393)
(3939,10864)
(2892,19673)
(7048,30052)
(16507,4768)
(16922,8014)
(33810,46571)
(49835,6292)
(19912,47813)
(16306,35615)
(35745,47778)
(24247,3115)
(14580,39238)
(5480,48960)
(26590,15763)
(7258,125)
(19107,47463)
(51144,10255)
(31987,37368)
(24084,21033)
(45714,12967)
(29260,14681)
(37654,31987)
(25348,1867)
(35140,21102)
(25739,37506)
(19610,17889)
(38768,40437)
(20568,42934)
(17988,32625)
(3176,46384)
(44294,48130)
(45565,29499)
(15801,15643)
(4725,37801)
(22727,8902)
(21353,5717)
(7641,42621)
(50267,38095)
(41022,13282)
(20666,39916)
(13503,25330)
(40202,35714)
(46305,24203)
(48239,42325)
(8113,15442)
(28091,7186)
(12068,7364)
(14257,20236)
(51682,1383)
(41223,52288)
(14852,26050)
(42561,10548)
(4083,53497)
(44465,23002)
(43055,15593)
(52466,19795)
(21239,26968)
(40727,51235)
(46781,36592)
(13028,13010)
(10158,25652)
(44740,11541)
(7272,40417)
(18507,29795)
(26531,14871)
(24791,30132)
(49108,2106)
(5369,41389)
(25574,23659)
(23512,37260)
(17344,37774)
(787,9008)
(16662,35130)
(32544,18492)
(42716,37790)
(32828,19758)
(15558,15923)
(19548,27593)
(9717,3238)
(33184,46273)
(51736,49402)
(44129,21571)
(19840,29786)
(10070,24030)
(42770,7613)
(49402,31841)
(357,38637)
(22447,38571)
(44269,29024)
(53390,29436)
(27634,17349)
(25652,50266)
(17884,27097)
(32716,52874)
(28467,48335)
(10720,29657)
(2262,22152)
(18671,32545)
(9676,48571)
(3357,31218)
(5139,35579)
(16014,7962)
(33400,22233)
(1575,17101)
(11512,43414)
(23624,13251)
(53502,35497)
(20727,15118)
(19998,27889)
(20816,35008)
(22595,14916)
(26759,6720)
(49840,28663)
(44833,49266)
(7578,3166)
(29625,24031)
(3880,45623)
(53278,4742)
(51074,50461)
(47965,35528)
(7323,27216)
(21033,45779)
(21099,3146)
(36951,28405)
(6644,5811)
(32549,15068)
(49361,51379)
(42304,25428)
(24183,9199)
(43444,5665)
(53469,51677)
(7242,24609)
(22247,4715)
(30439,15996)
(34111,1222)
(37369,33397)
(24943,24898)
(35772,32352)
(21019,15403)
(36214,41936)
(651,44213)
(10355,8537)
(13764,31167)
(5069,39646)
(8261,12335)
(40761,20127)
(37418,50429)
(26979,30788)
(1344,50743)
(39444,17292)
(19190,44811)
(19499,4193)
(1573,34647)
(45419,45117)
(50486,28965)
(31794,12210)
(34758,7757)
(5448,1674)
(23648,19488)
(4316,15979)
(4015,36359)
(48455,1127)
(25762,43171)
(22033,21547)
(27509,11335)
(17966,16429)
(47979,11449)
(4870,38918)
(6613,32996)
(46706,28389)
(1608,21051)
(50504,30380)
(36863,47029)
(13937,30368)
(45089,997)
(12577,36894)
(10388,47579)
(48411,13410)
(26645,44626)
(17300,46486)
(30313,48878)
(37787,27542)
(41976,45513)
(6579,41109)
(3218,26797)
(35911,9188)
(51894,43642)
(27683,39506)
(39430,52653)
(51007,39897)
(21152,46951)
(47236,39709)
(25099,45285)
(36114,1117)
(27483,32511)
(35105,25337)
(28754,32884)
(32811,42060)
(40080,42063)
(4245,47731)
(9748,25838)
(30099,43397)
(39203,35173)
(50859,44734)
(30660,36930)
(31479,19867)
(1432,40354)
(6725,25917)
(6709,32093)
(36085,38743)
(15353,34981)
(23949,7469)
(20292,35903)
(19199,4562)
(18304,7275)
(22803,17338)
(49651,20642)
(26104,48569)
(28804,38025)
(22656,43706)
(13977,52748)
(16031,40700)
(29242,39891)
(38886,18450)
(21095,33700)
(44051,37709)
(19465,46933)
(24573,49641)
(22188,30356)
(31068,21599)
(40697,40596)
(7497,34023)
(17487,12094)
(20404,3246)
(10524,40007)
(19275,23908)
(51959,36233)
(29903,505)
(22539,23936)
(42619,5169)
(15283,18961)
(41480,31720)
(23166,6620)
(49470,34752)
(28851,37374)
(29210,47089)
(30437,48715)
(20673,25602)
(50897,11785)
(46997,50183)
(24356,27359)
(44261,4678)
(3083,42034)
(51611,50054)
(29410,25605)
(33521,44112)
(27033,33553)
(31724,44561)
(14162,27666)
(53259,21367)
(27229,26886)
(22768,41980)
(37513,20273)
(2040,38614)
(30240,53074)
(43019,47385)
(24042,34442)
(23142,36759)
(4677,8327)
(35357,51201)
(2508,10612)
(21888,47476)
(34725,38200)
(16728,22951)
(45751,38756)
(33515,21167)
(50913,3739)
(49028,50050)
(47718,2714)
(45967,41553)
(32398,28320)
(9389,30223)
(47480,1681)
(25462,14815)
(13421,14688)
(24600,21524)
(14361,40277)
(37182,1733)
(13126,1285)
(18297,2939)
(25277,13428)
(2659,8944)
(1158,40573)
(7469,2361)
(14947,25387)
(1070,23794)
(46473,32761)
(5990,38677)
(46206,51132)
(24532,3298)
(7150,11359)
(17095,47588)
(4836,39669)
(46509,45181)
(26848,17024)
(29858,17923)
(39784,28147)
(51048,18176)
(33145,12044)
(6171,9372)
(9305,11732)
(34879,42250)
(1092,28024)
(27359,49455)
(38244,39048)
(2076,19238)
(29737,27538)
(45244,18776)
(37328,25835)
(17077,20621)
(31488,33527)
(42762,30840)
(12373,14723)
(35573,3795)
(17720,46717)
(5298,34133)
(42837,36564)
(24919,40247)
(5598,32973)
(44137,26799)
(30785,25044)
(19040,14006)
(49289,38048)
(20330,34218)
(4908,44872)
(4323,36326)
(41383,30452)
(34078,33610)
(27640,31000)
(1367,41379)
(38526,26991)
(2135,20522)
(39437,26624)
(5842,9955)
(48390,33951)
(19775,21732)
(49996,9376)
(19408,32567)
(33667,18002)
(5855,40911)
(42320,22893)
(25691,48450)
(5818,6955)
(37256,41592)
(39443,42332)
(26117,13671)
(14662,23969)
(35841,30152)
(42452,44170)
(42030,9964)
(32818,42076)
(19490,39339)
(33443,23642)
(42998,14133)
(41905,814)
(46084,11310)
(45785,28070)
(43411,11677)
(38392,2227)
(8656,21929)
(44157,51737)
(14492,50256)
(52889,21094)
(28875,36460)
(48243,7704)
(27326,650)
(50155,3138)
(5983,5296)
(19547,3460)
(40572,6750)
(1474,33414)
(44537,29107)
(34902,41467)
(16349,9669)
(49338,41510)
(24765,44972)
(35477,25554)
(19530,8645)
(2486,1746)
(13522,21347)
(39178,3938)
(44529,6864)
(12054,44642)
(52903,17681)
(1287,2418)
(12036,21985)
(19328,31817)
(14668,5436)
(29647,53107)
(35117,36803)
(12657,42423)
(16764,51071)
(14359,42395)
(16501,21345)
(52332,26785)
(13417,26901)
(35012,5077)
(52153,48397)
(42780,1625)
(8514,15034)
(34015,6717)
(4637,49303)
(51194,22612)
(19546,50488)
(19308,8766)
(21797,22723)
(16654,21157)
(14884,3766)
(33751,17044)
(18713,2204)
(39501,34845)
(2298,4924)
(11714,38316)
(8721,29297)
(1377,31251)
(48229,45656)
(5081,12313)
(46532,15791)
(6038,33402)
(20700,32008)
(2198,49021)
(29196,11526)
(40085,18954)
(53043,36949)
(21486,3556)
(76,50910)
(50111,41746)
(37835,1514)
(21443,14525)
(1375,2162)
(15105,35819)
(289,7991)
(4768,12963)
(37314,52533)
(28793,43637)
(8312,108)
(3930,35365)
(15862,40124)
(20930,39815)
(7895,6370)
(34449,23197)
(32674,43357)
(34295,280)
(4831,11270)
(20431,5079)
(5743,4021)
(52605,15673)
(24583,23754)
(6654,38407)
(15962,50477)
(35065,46910)
(47743,36969)
(40588,50714)
(27349,39073)
(38464,12788)
(8266,47541)
(49785,42637)
(30308,45980)
(53369,3781)
(46952,6029)
(41197,49373)
(27967,6556)
(47317,47644)
(15446,12978)
(39454,52680)
(8814,1649)
(10939,49973)
(39567,38898)
(50438,19465)
(21466,5531)
(34209,25090)
(29364,29667)
(10444,11022)
(1934,29722)
(11095,13474)
(49816,28940)
(1090,17740)
(23741,7324)
(48838,53160)
(47565,45065)
(31407,7152)
(17773,43744)
(45473,10387)
(27974,9730)
(25331,19334)
(40989,39713)
(3149,10255)
(24272,5812)
(5313,31118)
(36217,36507)
(7909,11332)
(4646,15012)
(37461,8144)
(24365,25867)
(26998,40778)
(13137,39748)
(10685,33564)
(31958,38325)
(33551,35137)
(16962,39230)
(24871,49268)
(29867,11580)
(21447,14383)
(5972,44077)
(50971,28988)
(36061,10368)
(45598,11711)
(37710,46845)
(42449,11079)
(13960,3455)
(8716,40543)
(27405,31849)
(46309,27830)
(18837,33927)
(18536,39329)
(6052,40276)
(21610,6569)
(24036,29423)
(28171,39428)
(32210,39377)
(15034,46112)
(19327,12810)
(50229,49197)
(49225,51489)
(17887,37390)
(44997,4725)
(16482,36002)
(41789,48947)
(47252,37032)
(32247,4992)
(44878,26339)
(26292,27326)
(27275,1257)
(34572,30953)
(23782,25063)
(27925,21562)
(2660,28829)
(41737,15019)
(49175,8289)
(37733,34162)
(48330,13127)
(42493,15161)
(47264,21738)
(21601,50866)
(49927,5680)
(30642,37673)
(15371,33834)
(33680,13376)
(47667,49214)
(53145,22307)
(5183,27941)
(17692,48948)
(256,49623)
(47548,21698)
(21907,36771)
(27221,29552)
(7192,13234)
(2645,17801)
(49595,42882)
(52191,37742)
(4675,26918)
(5153,2870)
(27579,49225)
(15540,43711)
(30469,46632)
(45948,34683)
(38568,47294)
(10450,30528)
(17429,16300)
(12544,13797)
(39169,14070)
(13305,41188)
(26180,293)
(45511,12009)
(44093,32906)
(18298,40900)
(52236,665)
(27864,49955)
(25474,1436)
(44446,40808)
(28646,41352)
(15882,19488)
(45763,23374)
(52005,51435)
(699,43846)
(16390,8895)
(7472,18715)
(19919,16640)
(38150,29725)
(43677,8781)
(45174,20546)
(40198,38003)
(37879,11404)
(11670,49169)
(44501,33716)
(3455,2421)
(51792,2301)
(53274,8228)
(6881,32811)
(42943,42979)
(52957,32568)
(44027,39738)
(39984,44976)
(35163,7556)
(12087,39154)
(30373,20715)
(27786,3081)
(4471,43013)
(15918,6232)
(44890,18935)
(9385,32355)
(20425,47340)
(25490,20119)
(20686,44578)
(35466,23586)
(49565,22552)
(16515,18139)
(2374,1575)
(17309,29286)
(40892,34189)
(37598,7955)
(37287,23180)
(4357,31180)
(25752,34535)
(6407,38054)
(12706,38650)
(45021,3498)
(726,22345)
(46224,14197)
(48727,12644)
(49611,14524)
(34471,1421)
(47305,30587)
(17261,2035)
(51962,52522)
(29022,40146)
(42718,27205)
(33022,41817)
(20018,36801)
(30325,25404)
(8837,24726)
(18240,29254)
(42936,32174)
(2981,48172)
(50762,14378)
(33329,11739)
(46395,34808)
(44343,26547)
(47489,47386)
(20929,36204)
(22709,9115)
(53537,4663)
(24206,25423)
(10565,43369)
(36299,40083)
(23974,34808)
(53269,11196)
(20667,17776)
(34852,12310)
(16131,8956)
(4921,34250)
(28627,17473)
(29677,39132)
(39723,28409)
(30995,14097)
(46924,5600)
(17666,15686)
(39064,2716)
(6773,48687)
(7741,28185)
(2502,22086)
(12637,29939)
(41398,42334)
(53065,29353)
(26927,20427)
(37976,32437)
(10068,8639)
(45886,12541)
(25586,21639)
(45003,2544)
(14250,28717)
(913,17482)
(6465,19429)
(13188,36415)
(7857,28476)
(24326,50549)
(27153,44528)
(42098,45804)
(26579,11630)
(2337,11922)
(32124,26921)
(35521,49649)
(18182,34087)
(21046,23937)
(51168,15108)
(42972,6400)
(12045,34167)
(8443,47682)
(35727,7873)
(14658,30148)
(43897,7877)
(43026,12623)
(1563,3344)
(475,7953)
(14967,10563)
(45549,253)
(41568,43640)
(17844,23862)
(40625,31651)
(15432,28281)
(5718,3872)
(23477,43777)
(8216,33281)
(30847,7878)
(45457,6254)
(20077,31946)
(42524,29876)
(48142,31920)
(19151,26488)
(28755,32231)
(33396,18314)
(7827,6676)
(3866,22131)
(10330,7962)
(10610,37080)
(49553,43189)
(17889,23610)
(5835,42021)
(4318,25862)
(41895,3009)
(33202,31439)
(4058,5960)
(457,48068)
(36692,52877)
(45113,47074)
(31366,24702)
(36773,21972)
(52443,28654)
(27192,30193)
(11447,35599)
(43049,36518)
(35437,730)
(48526,51311)
(1218,48298)
(11325,44688)
(3657,50712)
(51974,38909)
(51011,17387)
(39927,28749)
(30133,42438)
(49380,32520)
(7241,50512)
(3705,22505)
(17000,21414)
(33185,14887)
(9316,22450)
(42672,33374)
(48797,50341)
(42957,45634)
(44689,53408)
(18406,4513)
(52336,3889)
(46627,46204)
(7506,7947)
(21668,10235)
(37372,33508)
(36150,41155)
(38163,50759)
(14325,7025)
(13428,3463)
(34520,32112)
(23350,17896)
(23812,50114)
(40107,3906)
(29958,12439)
(11066,16399)
(49748,2419)
(10792,52181)
(52618,7338)
(41436,22477)
(32439,7900)
(18841,10237)
(2336,13458)
(665,33273)
(13594,18986)
(34528,37103)
(26635,17907)
(41952,20674)
(4153,48965)
(14252,352)
(49231,44411)
(37578,36830)
(33584,47332)
(3185,26578)
(52653,46239)
(28319,45873)
(12329,43959)
(18364,45142)
(18220,42543)
(32312,13471)
(49418,34423)
(28803,48950)
(24095,21548)
(10099,47712)
(40003,16514)
(29366,27463)
(16072,40305)
(38171,51591)
(26477,29918)
(23707,14140)
(52527,22593)
(29497,22671)
(20572,685)
(24958,24348)
(48104,22277)
(39844,52023)
(40178,39547)
(24164,21463)
(25681,53205)
(7400,29239)
(31371,3268)
(50216,43625)
(38218,52183)
(44533,27659)
(33638,42929)
(35047,2795)
(43501,10376)
(51140,27230)
(19925,18195)
(44122,8551)
(11860,52301)
(17342,15473)
(1109,17605)
(29566,14717)
(47377,23412)
(35244,37293)
(17572,30417)
(38687,21010)
(52263,48593)
(29347,17720)
(38707,41341)
(29816,53010)
(35030,17233)
(4154,24839)
(22773,5226)
(33550,30985)
(12470,45391)
(46447,27087)
(5848,2849)
(21048,7078)
(34887,20415)
(38303,11655)
(25484,3167)
(24071,25504)
(41986,7882)
(9106,45141)
(11446,30932)
(26196,13468)
(37484,16713)
(28760,25511)
(578,6766)
(23717,4431)
(8111,12032)
(23863,17321)
(19189,6188)
(52698,23658)
(10255,32048)
(31075,33271)
(9810,15330)
(50500,37945)
(11355,23511)
(18873,5323)
(44358,24224)
(41189,30789)
(10728,29636)
(2556,6512)
(43664,27467)
(34207,41154)
(19672,53475)
(42728,27387)
(11627,36700)
(49097,22717)
(39391,23562)
(8835,7191)
(19555,37830)
(20551,32095)
(9744,28657)
(51318,41114)
(17019,42692)
(29227,37310)
(27862,40007)
(12018,27021)
(44,39348)
(841,53595)
(18233,4206)
(47538,10446)
(26688,39824)
(20490,42529)
(52379,53319)
(36138,10296)
(10556,12815)
(14297,36458)
(13031,22081)
(30660,4578)
(36029,51254)
(25641,5997)
(46769,10540)
(819,52414)
(46974,52377)
(46351,12143)
(50023,6979)
(6321,15279)
(3487,2034)
(20334,11054)
(20938,49641)
(32614,20703)
(16621,8023)
(39382,48775)
(14952,44222)
(40402,42357)
(49841,39314)
(11486,37900)
(1825,22218)
(20839,36255)
(32009,12594)
(40767,35260)
(5455,22798)
(19249,29311)
(14734,34682)
(44972,4215)
(32044,45848)
(6985,30524)
(18163,8582)
(48359,24984)
(18229,2154)
(26879,14823)
(13123,45401)
(34837,52017)
(33240,5082)
(44435,42790)
(10613,20486)
(15847,40142)
(26663,28996)
(15330,40435)
(19649,12407)
(7377,34118)
(35069,44242)
(35196,34762)
(3206,20698)
(33480,45235)
(27967,45399)
(36649,3380)
(152,32426)
(49382,28993)
(15517,53220)
(41498,23528)
(41630,19118)
(11500,12148)
(3591,40374)
(24747,28483)
(3749,5740)
(52771,39563)
(29724,566)
(51453,5878)
(39016,14002)
(19265,34362)
(8804,23952)
(53440,53139)
(45722,16505)
(36590,7653)
(39363,21652)
(6566,19493)
(39339,18081)
(40945,790)
(33495,36642)
(40623,3546)
(12442,29869)
(43694,51647)
(28564,34690)
(40114,40551)
(53359,41030)
(2760,28582)
(46764,12363)
(15395,29779)
(51597,31678)
(19820,8589)
(11936,26774)
(42763,52746)
(8404,8486)
(48506,32118)
(12166,16731)
(21715,8891)
(52317,22596)
(6727,12256)
(930,50893)
(33005,34779)
(36502,47356)
(2383,12421)
(53565,45847)
(44059,22764)
(24817,48432)
(53491,51662)
(53468,8654)
(33247,11847)
(19889,457)
(35886,2932)
(50051,24546)
(8979,32427)
(28472,32450)
(9275,19472)
(43595,52065)
(44866,52709)
(14900,9317)
(14337,13528)
(1906,40676)
(45917,30070)
(20065,38929)
(10302,5137)
(47197,20237)
(6287,15512)
(4617,11521)
(48837,24772)
(31340,39269)
(35257,32060)
(39930,24201)
(28007,49128)
(40801,3112)
(34412,32102)
(43887,49204)
(7977,35255)
(41406,18472)
(37589,38884)
(38086,30225)
(36142,31528)
(14844,31100)
(42120,32303)
(16056,25264)
(16063,47204)
(40665,1765)
(3972,39332)
(14135,7582)
(45292,30776)
(42807,26101)
(42588,18196)
(48265,12684)
(2023,46205)
(8449,1607)
(49852,19160)
(23600,25052)
(44641,43124)
(19997,34958)
(50142,25614)
(16069,38728)
(23113,24830)
(52032,20027)
(2847,5791)
(18154,19878)
(15105,11362)
(35868,10594)
(51783,29957)
(47156,4077)
(50526,561)
(7724,32940)
(9769,8767)
(19650,37487)
(35840,34575)
(41091,11549)
(38252,18201)
(37974,15598)
(42463,34116)
(32634,38960)
(43564,25866)
(47022,40903)
(41332,28965)
(5185,43894)
(50219,41596)
(19821,11723)
(16570,39431)
(5394,10703)
(6675,14405)
(46534,41469)
(4244,32787)
(38170,27994)
(7209,14949)
(9996,5428)
(47706,32606)
(35898,33871)
(10512,50680)
(42867,21509)
(26641,29347)
(24148,3029)
(38637,27752)
(4008,4667)
(3212,36377)
(11487,39688)
(50840,6275)
(41241,39941)
(5446,52841)
(22131,26594)
(43695,20186)
(23850,29314)
(22774,3435)
(35175,14854)
(47236,52060)
(30026,43211)
(2327,3602)
(36787,16281)
(16053,7521)
(35288,695)
(44112,33521)
(12392,27754)
(12117,48942)
(53048,50927)
(47551,15949)
(37881,14655)
(1851,2074)
(53361,39024)
(29794,11145)
(23962,42016)
(6705,17275)
(6273,31957)
(10322,51153)
(24354,18680)
(44302,7126)
(37863,39980)
(42142,27524)
(3034,6237)
(28013,15482)
(53005,29775)
(52658,31593)
(34329,339)
(45856,20307)
(36864,39877)
(2599,13659)
(48659,2723)
(49853,38645)
(19502,21448)
(22911,15586)
(10382,42574)
(27668,26263)
(3289,11370)
(49982,17213)
(49833,49078)
(7313,51396)
(9644,48881)
(25076,43426)
(5888,14442)
(10451,4730)
(627,7787)
(39024,27376)
(7683,21970)
(3368,51509)
(10005,27829)
(22758,29338)
(10393,34526)
(49802,31160)
(18168,37674)
(37627,4876)
(12320,20550)
(43344,24041)
(39665,46901)
(23878,26289)
(44623,27738)
(30414,51351)
(52798,35428)
(7440,27966)
(46833,42978)
(48272,7045)
(11624,52610)
(33963,42002)
(27059,4105)
(47886,20441)
(9304,22989)
(46201,7600)
(30241,39716)
(44240,39408)
(47867,22221)
(52324,10215)
(10535,14128)
(52508,26173)
(27120,43550)
(39122,25378)
(36598,42551)
(211,6872)
(19137,20372)
(30977,38955)
(22871,7820)
(23070,53502)
(10120,18645)
(6306,21797)
(1597,33955)
(39000,38008)
(432,41069)
(2346,44445)
(27186,23451)
(25945,4148)
(36506,30794)
(5665,45267)
(48071,7938)
(34102,47854)
(49568,35670)
(20435,8684)
(926,26208)
(44053,10246)
(1279,40876)
(49786,47535)
(19458,29199)
(17835,37431)
(41321,25149)
(44284,46342)
(32821,12049)
(23798,24464)
(31198,13052)
(39287,32020)
(33933,33125)
(48148,14739)
(1366,27821)
(44245,1940)
(9343,33630)
(36630,11467)
(52066,32215)
(5773,30891)
(43469,42400)
(28737,8740)
(10658,6418)
(4474,26996)
(22836,38887)
(44940,796)
(25359,9044)
(17573,49508)
(27459,52299)
(824,2937)
(27147,25661)
(29872,38)
(29326,22831)
(3154,46452)
(2937,50011)
